,favorite_count,tweet_id,retweet_count
1548,1868,687664829264453632,488
1549,1828,687494652870668288,552
1550,1544,687480748861947905,229
1551,1910,687476254459715584,508
1552,1982,687460506001633280,519
1553,1825,687399393394311168,590
1554,19389,687317306314240000,8745
1555,4198,687312378585812992,1813
1556,5213,687127927494963200,2158
1557,2105,687124485711986689,484
1558,5600,687109925361856513,2346
1559,2258,687102708889812993,925
1560,2151,687096057537363968,579
1561,8312,686947101016735744,3050
1562,3378,686760001961103360,1324
1563,3345,686749460672679938,1383
1564,3975,686730991906516992,1148
1565,2715,686683045143953408,768
1566,3558,686618349602762752,1299
1567,1819,686606069955735556,523
1568,1673,686394059078897668,658
1569,3138,686386521809772549,842
1570,2131,686377065986265092,540
1571,2091,686358356425093120,631
1572,3865,686286779679375361,1602
1573,2141,686050296934563840,698
1574,1105,686035780142297088,111
1575,2960,686034024800862208,1089
1576,2385,686007916130873345,391
1577,1757,686003207160610816,592
1578,2017,685973236358713344,495
1579,1564,685943807276412928,560
1580,7193,685906723014619143,2732
1581,1962,685681090388975616,116
1582,2267,685667379192414208,539
1583,3094,685663452032069632,1392
1584,2803,685641971164143616,733
1585,31620,685547936038666240,14852
1586,2919,685532292383666176,1103
1587,9060,685325112850124800,3770
1588,2541,685321586178670592,600
1589,3161,685315239903100929,998
1590,2001,685307451701334016,418
1591,2975,685268753634967552,1140
1592,2243,685198997565345792,638
1593,3952,685169283572338688,1362
1594,2294,684969860808454144,352
1595,6547,684959798585110529,2981
1596,3075,684940049151070208,992
1597,3352,684926975086034944,444
1598,3367,684914660081053696,1389
1599,1795,684902183876321280,505
1600,2005,684880619965411328,769
1601,33651,684830982659280897,20673
1602,2619,684800227459624960,954
1603,8541,684594889858887680,3340
1604,3945,684588130326986752,1347
1605,2892,684567543613382656,1156
1606,2539,684538444857667585,906
1607,3729,684481074559381504,1123
1608,1898,684460069371654144,534
1609,7792,684241637099323392,3122
1610,1193,684225744407494656,196
1611,3684,684222868335505415,1302
1612,2068,684200372118904832,996
1613,1834,684195085588783105,486
1614,3362,684188786104872960,1106
1615,1942,684177701129875456,631
1616,2879,684147889187209216,1453
1617,1926,684122891630342144,449
1618,3953,684097758874210310,1367
1619,3667,683857920510050305,1068
1620,1870,683852578183077888,330
1621,2515,683849932751646720,909
1622,2528,683834909291606017,1071
1623,2697,683828599284170753,1009
1624,3217,683773439333797890,1285
1625,6210,683742671509258241,3162
1626,7044,683515932363329536,2757
1627,3051,683498322573824003,922
1628,2565,683481228088049664,954
1629,2329,683462770029932544,645
1630,3720,683449695444799489,1535
1631,7339,683391852557561860,2281
1632,2780,683357973142474752,875
1633,2757,683142553609318400,990
1634,3266,683111407806746624,870
1635,2091,683098815881154561,625
1636,1923,683078886620553216,543
1637,2084,683030066213818368,713
1638,35260,682962037429899265,15632
1639,1712,682808988178739200,159
1640,2385,682788441537560576,1060
1641,1456,682750546109968385,415
1642,1262,682697186228989953,346
1643,2933,682662431982772225,1029
1644,1985,682638830361513985,565
1645,3306,682429480204398592,1097
1646,7268,682406705142087680,1671
1647,2151,682393905736888321,634
1648,1602,682389078323662849,446
1649,2946,682303737705140231,931
1650,3977,682259524040966145,1132
1651,3095,682242692827447297,1089
1652,17474,682088079302213632,9356
1653,4733,682059653698686977,1596
1654,3072,682047327939461121,892
1655,6311,682032003584274432,1888
1656,2997,682003177596559360,1444
1657,2699,681981167097122816,985
1658,2371,681891461017812993,779
1659,12297,681694085539872773,3853
1660,1691,681679526984871937,418
1661,2520,681654059175129088,863
1662,1818,681610798867845120,443
1663,3398,681579835668455424,1238
1664,13688,681523177663676416,5467
1665,1578,681340665377193984,260
1666,8925,681339448655802368,3887
1667,2533,681320187870711809,704
1668,3766,681302363064414209,1728
1669,3084,681297372102656000,905
1670,3095,681281657291280384,1045
1671,1399,681261549936340994,251
1672,1425,681242418453299201,501
1673,2315,681231109724700672,464
1674,3553,681193455364796417,1403
1675,2317,680970795137544192,620
1676,4403,680959110691590145,1904
1677,3066,680940246314430465,990
1678,2009,680934982542561280,413
1679,2317,680913438424612864,589
1680,1695,680889648562991104,351
1681,3316,680836378243002368,1256
1682,2062,680805554198020098,636
1683,2285,680801747103793152,778
1684,2730,680798457301471234,984
1685,2519,680609293079592961,661
1686,3475,680583894916304897,1259
1687,4062,680497766108381184,1818
1688,1652,680494726643068929,463
1689,2442,680473011644985345,717
1690,1394,680440374763077632,474
1691,1419,680221482581123072,280
1692,2710,680206703334408192,1107
1693,2066,680191257256136705,476
1694,3722,680176173301628928,1469
1695,2233,680161097740095489,701
1696,3454,680145970311643136,1657
1697,2198,680130881361686529,893
1698,2608,680115823365742593,863
1699,3443,680100725817409536,1304
1700,12285,680085611152338944,8550
1701,2483,680070545539371008,818
1702,1893,679877062409191424,616
1703,2113,679872969355714560,636
1704,2358,679862121895714818,586
1705,2735,679854723806179328,1163
1706,2272,679844490799091713,719
1707,34612,679828447187857408,13292
1708,2976,679777920601223168,1040
1709,2007,679736210798047232,749
1710,2072,679729593985699840,787
1711,1596,679722016581222400,444
1712,4568,679530280114372609,1973
1713,2525,679527802031484928,686
1714,3225,679511351870550016,1199
1715,3030,679503373272485890,1387
1716,2004,679475951516934144,608
1717,30086,679462823135686656,17775
1718,2265,679405845277462528,1137
1719,20295,679158373988876288,7608
1720,2669,679148763231985668,971
1721,2843,679132435750195208,1098
1722,5676,679111216690831360,2448
1723,16171,679062614270468097,7618
1724,2146,679047485189439488,624
1725,2716,679001094530465792,1156
1726,2169,678991772295516161,1092
1727,1563,678969228704284672,431
1728,2454,678800283649069056,853
1729,3301,678798276842360832,1093
1730,2682,678774928607469569,856
1731,3360,678767140346941444,1283
1732,1551,678764513869611008,442
1733,6752,678755239630127104,3091
1734,3567,678740035362037760,1569
1735,5332,678708137298427904,2294
1736,2717,678675843183484930,1381
1737,1958,678643457146150913,381
1738,3816,678446151570427904,1450
1739,5198,678424312106393600,2404
1740,4001,678410210315247616,1697
1741,76368,678399652199309312,30022
1742,1516,678396796259975168,395
1743,1772,678389028614488064,397
1744,2313,678380236862578688,849
1745,1644,678341075375947776,505
1746,1232,678334497360859136,235
1747,10872,678278586130948096,5760
1748,1511,678255464182861824,347
1749,1814,678023323247357953,354
1750,12925,678021115718029313,5937
1751,3252,677961670166224897,1593
1752,1267,677918531514703872,383
1753,4579,677895101218201600,1947
1754,2894,677716515794329600,922
1755,3218,677700003327029250,1359
1756,1170,677698403548192770,303
1757,2368,677687604918272002,797
1758,3165,677673981332312066,1413
1759,1845,677662372920729601,891
1760,1769,677644091929329666,762
1761,2026,677573743309385728,655
1762,1238,677565715327688705,431
1763,2327,677557565589463040,1088
1764,6569,677547928504967168,3462
1765,1010,677530072887205888,217
1766,2882,677335745548390400,1643
1767,1277,677334615166730240,269
1768,1034,677331501395156992,221
1769,3464,677328882937298944,1422
1770,1566,677314812125323265,504
1771,1167,677301033169788928,379
1772,1870,677269281705472000,667
1773,3363,677228873407442944,1540
1774,2584,677187300187611136,857
1775,2626,676975532580409345,1005
1776,2117,676957860086095872,763
1777,1242,676949632774234114,372
1778,2044,676948236477857792,808
1779,1639,676946864479084545,344
1780,1960,676942428000112642,702
1781,12076,676936541936185344,4657
1782,2812,676916996760600576,1707
1783,2132,676897532954456065,686
1784,1980,676864501615042560,657
1785,21631,676821958043033607,14529
1786,1728,676819651066732545,622
1787,1357,676811746707918848,403
1788,4728,676776431406465024,1904
1789,2723,676617503762681856,894
1790,1028,676613908052996102,185
1791,1802,676606785097199616,407
1792,1099,676603393314578432,358
1793,4319,676593408224403456,2014
1794,873,676590572941893632,115
1795,2184,676588346097852417,733
1796,1125,676582956622721024,256
1797,2428,676575501977128964,1050
1798,1772,676533798876651520,518
1799,1444,676496375194980353,501
1800,11004,676470639084101634,4387
1801,1626,676440007570247681,619
1802,1323,676430933382295552,317
1803,1978,676263575653122048,507
1804,1142,676237365392908289,264
1805,72345,676219687039057920,29052
1806,1637,676215927814406144,537
1807,2139,676191832485810177,965
1808,1815,676146341966438401,621
1809,2045,676121918416756736,1086
1810,2674,676101918813499392,1095
1811,2816,676098748976615425,1316
1812,1235,676089483918516224,408
1813,1519,675898130735476737,530
1814,2004,675891555769696257,795
1815,2238,675888385639251968,887
1816,3935,675878199931371520,1310
1817,1541,675870721063669760,528
1818,2532,675853064436391936,1196
1819,895,675849018447167488,133
1820,2133,675845657354215424,817
1821,1435,675822767435051008,504
1822,983,675820929667219457,223
1823,9665,675798442703122432,3199
1824,1524,675781562965868544,436
1825,1107,675740360753160193,316
1826,1768,675710890956750848,762
1827,1864,675707330206547968,639
1828,613,675706639471788032,87
1829,1739,675534494439489536,382
1830,1116,675531475945709568,356
1831,979,675522403582218240,266
1832,1219,675517828909424640,434
1833,16164,675501075957489664,5462
1834,2950,675497103322386432,1205
1835,1212,675489971617296384,555
1836,1732,675483430902214656,900
1837,1420,675432746517426176,531
1838,1588,675372240448454658,487
1839,994,675362609739206656,210
1840,30558,675354435921575936,15587
1841,3695,675349384339542016,2111
1842,2595,675334060156301312,1201
1843,3322,675166823650848770,1462
1844,5853,675153376133427200,2388
1845,3489,675149409102012420,1577
1846,883,675147105808306176,215
1847,1109,675146535592706048,271
1848,2002,675145476954566656,831
1849,1220,675135153782571009,440
1850,1821,675113801096802304,728
1851,899,675111688094527488,232
1852,2625,675109292475830276,1046
1853,988,675047298674663426,296
1854,2534,675015141583413248,1097
1855,916,675006312288268288,208
1856,1461,675003128568291329,429
1857,2092,674999807681908736,1021
1858,804,674805413498527744,333
1859,2819,674800520222154752,792
1860,2337,674793399141146624,1006
1861,1033,674790488185167872,229
1862,757,674788554665512960,194
1863,1878,674781762103414784,1106
1864,1030,674774481756377088,434
1865,1695,674767892831932416,724
1866,739,674764817387900928,216
1867,1272,674754018082705410,405
1868,1364,674752233200820224,425
1869,1305,674743008475090944,502
1870,449,674742531037511680,47
1871,1020,674739953134403584,356
1872,606,674737130913071104,81
1873,1071,674690135443775488,437
1874,1508,674670581682434048,599
1875,855,674664755118911488,223
1876,1344,674646392044941312,451
1877,972,674644256330530816,254
1878,1574,674638615994089473,540
1879,1400,674632714662858753,532
1880,873,674606911342424069,92
1881,5833,674468880899788800,1881
1882,993,674447403907457024,331
1883,1036,674436901579923456,360
1884,1338,674422304705744896,497
1885,647,674416750885273600,126
1886,1129,674410619106390016,425
1887,1406,674394782723014656,524
1888,799,674372068062928900,292
1889,533,674330906434379776,70
1890,1314,674318007229923329,477
1891,10620,674307341513269249,6383
1892,13723,674291837063053312,5398
1893,1454,674271431610523648,677
1894,852,674269164442398721,213
1895,1520,674265582246694913,775
1896,1231,674262580978937856,417
1897,1357,674255168825880576,497
1898,714,674082852460433408,151
1899,932,674075285688614912,261
1900,5955,674063288070742018,2005
1901,3082,674053186244734976,1193
1902,1353,674051556661161984,455
1903,1316,674045139690631169,595
1904,671,674042553264685056,116
1905,1031,674038233588723717,392
1906,802,674036086168010753,189
1907,1659,674024893172875264,1133
1908,1059,674019345211760640,283
1909,1456,674014384960745472,590
1910,1124,674008982932058114,325
1911,1825,673956914389192708,881
1912,1096,673919437611909120,342
1913,2962,673906403526995968,1520
1914,880,673887867907739649,235
1915,2891,673716320723169284,695
1916,3290,673715861853720576,1897
1917,974,673711475735838725,276
1918,789,673709992831262724,246
1919,997,673708611235921920,262
1920,1031,673707060090052608,359
1921,1178,673705679337693185,378
1922,1339,673700254269775872,525
1923,3677,673697980713705472,1796
1924,1625,673689733134946305,595
1925,1178,673688752737402881,455
1926,1342,673686845050527744,400
1927,1274,673680198160809984,431
1928,1173,673662677122719744,342
1929,676,673656262056419329,217
1930,1029,673636718965334016,334
1931,1493,673612854080196609,667
1932,1113,673583129559498752,332
1933,777,673580926094458881,254
1934,1288,673576835670777856,518
1935,963,673363615379013632,278
1936,1349,673359818736984064,616
1937,1404,673355879178194945,527
1938,1560,673352124999274496,497
1939,712,673350198937153538,195
1940,2333,673345638550134785,1163
1941,906,673343217010679808,246
1942,1189,673342308415348736,523
1943,12491,673320132811366400,7205
1944,821,673317986296586240,228
1945,7007,673295268553605120,2908
1946,998,673270968295534593,333
1947,1331,673240798075449344,651
1948,2069,673213039743795200,770
1949,1577,673148804208660480,577
1950,1842,672997845381865473,655
1951,882,672995267319328768,268
1952,914,672988786805112832,266
1953,1176,672984142909456390,506
1954,1700,672980819271634944,932
1955,1561,672975131468300288,825
1956,880,672970152493887488,328
1957,1238,672968025906282496,496
1958,1322,672964561327235073,589
1959,1281,672902681409806336,455
1960,843,672898206762672129,388
1961,1433,672884426393653248,775
1962,955,672877615439593473,325
1963,1215,672834301050937345,528
1964,1160,672828477930868736,449
1965,914,672640509974827008,289
1966,1198,672622327801233409,442
1967,1134,672614745925664768,534
1968,1024,672609152938721280,356
1969,1028,672604026190569472,364
1970,1233,672594978741354496,563
1971,881,672591762242805761,305
1972,666,672591271085670400,174
1973,946,672538107540070400,334
1974,582,672523490734551040,151
1975,1034,672488522314567680,398
1976,1044,672482722825261057,545
1977,671,672481316919734272,120
1978,1348,672475084225949696,647
1979,1256,672466075045466113,483
1980,5974,672272411274932228,3087
1981,1374,672267570918129665,564
1982,1052,672264251789176834,307
1983,2625,672256522047614977,1407
1984,1331,672254177670729728,681
1985,1609,672248013293752320,552
1986,628,672245253877968896,143
1987,837,672239279297454080,297
1988,1695,672231046314901505,928
1989,732,672222792075620352,193
1990,2085,672205392827572224,1049
1991,948,672169685991993344,336
1992,816,672160042234327040,328
1993,1616,672139350159835138,635
1994,2215,672125275208069120,1044
1995,924,672095186491711488,339
1996,878,672082170312290304,336
1997,1197,672068090318987265,467
1998,7906,671896809300709376,3841
1999,1218,671891728106971137,518
2000,3240,671882082306625538,1276
2001,1308,671879137494245376,607
2002,1164,671874878652489728,506
2003,1046,671866342182637568,447
2004,835,671855973984772097,397
2005,6576,671789708968640512,3172
2006,1111,671768281401958400,452
2007,1550,671763349865160704,825
2008,1260,671744970634719232,707
2009,700,671743150407421952,217
2010,1339,671735591348891648,692
2011,7890,671729906628341761,3977
2012,11884,671561002136281088,6636
2013,842,671550332464455680,192
2014,1253,671547767500775424,538
2015,1818,671544874165002241,954
2016,1014,671542985629241344,518
2017,865,671538301157904385,352
2018,1094,671536543010570240,371
2019,944,671533943490011136,530
2020,781,671528761649688577,235
2021,1294,671520732782923777,487
2022,877,671518598289059840,272
2023,1476,671511350426865664,642
2024,6483,671504605491109889,3283
2025,860,671497587707535361,415
2026,930,671488513339211776,439
2027,534,671486386088865792,180
2028,710,671485057807351808,213
2029,1335,671390180817915904,684
2030,1031,671362598324076544,270
2031,371,671357843010908160,143
2032,448,671355857343524864,111
2033,881,671347597085433856,388
2034,672,671186162933985280,190
2035,1028,671182547775299584,307
2036,810,671166507850801152,313
2037,1524,671163268581498880,1013
2038,332,671159727754231808,73
2039,658,671154572044468225,201
2040,617,671151324042559489,139
2041,616,671147085991960577,200
2042,1071,671141549288370177,597
2043,856,671138694582165504,369
2044,686,671134062904504320,174
2045,3221,671122204919246848,2297
2046,1267,671115716440031232,712
2047,1062,671109016219725825,397
2048,1023,670995969505435648,265
2049,22929,670842764863651840,7944
2050,544,670840546554966016,177
2051,1027,670838202509447168,630
2052,403,670833812859932673,113
2053,675,670832455012716544,196
2054,5106,670826280409919488,3703
2055,716,670823764196741120,169
2056,562,670822709593571328,88
2057,2932,670815497391357952,1398
2058,1045,670811965569282048,245
2059,1083,670807719151067136,449
2060,1820,670804601705242624,875
2061,318,670803562457407488,83
2062,687,670797304698376195,212
2063,775,670792680469889025,249
2064,613,670789397210615808,219
2065,556,670786190031921152,183
2066,771,670783437142401025,351
2067,1430,670782429121134593,702
2068,735,670780561024270336,266
2069,311,670778058496974848,67
2070,1008,670764103623966721,387
2071,404,670755717859713024,96
2072,893,670733412878163972,468
2073,776,670727704916926465,328
2074,1102,670717338665226240,439
2075,726,670704688707301377,341
2076,547,670691627984359425,221
2077,695,670679630144274432,256
2078,227,670676092097810432,37
2079,9899,670668383499735048,4559
2080,1402,670474236058800128,677
2081,333,670468609693655041,80
2082,904,670465786746662913,500
2083,511,670452855871037440,188
2084,1120,670449342516494336,594
2085,6275,670444955656130560,1811
2086,600,670442337873600512,185
2087,981,670435821946826752,469
2088,1317,670434127938719744,589
2089,308,670433248821026816,103
2090,1291,670428280563085312,561
2091,486,670427002554466305,146
2092,1214,670421925039075328,579
2093,574,670420569653809152,287
2094,533,670417414769758208,299
2095,1874,670411370698022913,816
2096,513,670408998013820928,200
2097,397,670403879788544000,141
2098,521,670385711116361728,190
2099,697,670374371102445568,248
2100,307,670361874861563904,60
2101,400,670338931251150849,101
2102,3615,670319130621435904,1116
2103,405,670303360680108032,120
2104,646,670290420111441920,261
2105,951,670093938074779648,303
2106,647,670086499208155136,229
2107,2048,670079681849372674,1115
2108,1447,670073503555706880,717
2109,578,670069087419133954,217
2110,700,670061506722140161,303
2111,615,670055038660800512,296
2112,600,670046952931721218,159
2113,700,670040295598354432,103
2114,552,670037189829525505,253
2115,310,670003130994700288,84
2116,300,669993076832759809,75
2117,412,669972011175813120,141
2118,282,669970042633789440,50
2119,466,669942763794931712,145
2120,352,669926384437997569,88
2121,216,669923323644657664,53
2122,739,669753178989142016,366
2123,240,669749430875258880,60
2124,473,669684865554620416,80
2125,353,669683899023405056,100
2126,329,669682095984410625,124
2127,622,669680153564442624,264
2128,750,669661792646373376,389
2129,3269,669625907762618368,1652
2130,889,669603084620980224,334
2131,476,669597912108789760,139
2132,1383,669583744538451968,848
2133,404,669573570759163904,127
2134,1473,669571471778410496,927
2135,218,669567591774625800,48
2136,363,669564461267722241,110
2137,331,669393256313184256,66
2138,1227,669375718304980992,660
2139,454,669371483794317312,161
2140,425,669367896104181761,138
2141,581,669363888236994561,208
2142,346,669359674819481600,110
2143,2501,669354382627049472,1163
2144,585,669353438988365824,239
2145,402,669351434509529089,166
2146,942,669328503091937280,381
2147,534,669327207240699904,112
2148,457,669324657376567296,192
2149,1102,669216679721873412,366
2150,402,669214165781868544,146
2151,932,669203728096960512,427
2152,608,669037058363662336,284
2153,686,669015743032369152,342
2154,539,669006782128353280,221
2155,19360,669000397445533696,5796
2156,407,668994913074286592,204
2157,686,668992363537309700,311
2158,623,668989615043424256,303
2159,835,668988183816871936,420
2160,510,668986018524233728,149
2161,503,668981893510119424,276
2162,737,668979806671884288,317
2163,1207,668975677807423489,529
2164,135,668967877119254528,21
2165,654,668960084974809088,223
2166,255,668955713004314625,65
2167,238,668932921458302977,53
2168,296,668902994700836864,91
2169,370,668892474547511297,135
2170,491,668872652652679168,277
2171,422,668852170888998912,147
2172,396,668826086256599040,122
2173,517,668815180734689280,236
2174,664,668779399630725120,341
2175,488,668655139528511488,201
2176,808,668645506898350081,480
2177,809,668643542311546881,471
2178,985,668641109086707712,492
2179,958,668636665813057536,451
2180,2577,668633411083464705,1455
2181,656,668631377374486528,292
2182,290,668627278264475648,100
2183,352,668625577880875008,118
2184,1307,668623201287675904,685
2185,184,668620235289837568,36
2186,574,668614819948453888,292
2187,1552,668587383441514497,974
2188,219,668567822092664832,49
2189,475,668544745690562560,209
2190,422,668542336805281792,193
2191,237,668537837512433665,63
2192,430,668528771708952576,204
2193,302,668507509523615744,94
2194,379,668496999348633600,120
2195,389,668484198282485761,215
2196,421,668480044826800133,131
2197,814,668466899341221888,465
2198,581,668297328638447616,272
2199,226,668291999406125056,29
2200,467,668286279830867968,125
2201,762,668274247790391296,212
2202,510,668268907921326080,212
2203,1200,668256321989451776,543
2204,880,668248472370458624,430
2205,5705,668237644992782336,2570
2206,269,668226093875376128,92
2207,474,668221241640230912,179
2208,518,668204964695683073,182
2209,601,668190681446379520,183
2210,449,668171859951755264,172
2211,463,668154635664932864,286
2212,537,668142349051129856,257
2213,618,668113020489474048,217
2214,1152,667937095915278337,727
2215,275,667924896115245057,98
2216,196,667915453470232577,51
2217,452,667911425562669056,264
2218,796,667902449697558528,349
2219,1726,667886921285246976,975
2220,768,667885044254572545,426
2221,369,667878741721415682,107
2222,578,667873844930215936,369
2223,2815,667866724293877760,941
2224,229,667861340749471744,74
2225,269,667832474953625600,57
2226,979,667806454573760512,448
2227,297,667801013445750784,85
2228,643,667793409583771648,304
2229,381,667782464991965184,225
2230,214,667773195014021121,47
2231,400,667766675769573376,199
2232,349,667728196545200128,139
2233,443,667724302356258817,288
2234,0,667550904950915073,30
2235,0,667550882905632768,26
2236,5315,667549055577362432,2055
2237,316,667546741521195010,115
2238,792,667544320556335104,484
2239,189,667538891197542400,60
2240,754,667534815156183040,481
2241,432,667530908589760512,218
2242,1566,667524857454854144,1025
2243,344,667517642048163840,176
2244,6298,667509364010450944,1940
2245,503,667502640335572993,201
2246,482,667495797102141441,243
2247,480,667491009379606528,206
2248,233,667470559035432960,88
2249,179,667455448082227200,56
2250,292,667453023279554560,80
2251,714,667443425659232256,528
2252,413,667437278097252352,214
2253,283,667435689202614272,79
2254,431,667405339315146752,204
2255,178,667393430834667520,51
2256,337,667369227918143488,151
2257,444,667211855547486208,220
2258,569,667200525029539841,238
2259,351,667192066997374976,88
2260,678,667188689915760640,357
2261,13114,667182792070062081,5557
2262,177,667177989038297088,50
2263,556,667176164155375616,414
2264,227,667174963120574464,71
2265,201,667171260800061440,75
2266,2475,667165590075940865,1025
2267,232,667160273090932737,55
2268,43922,667152164079423490,15274
2269,4191,667138269671505920,1978
2270,303,667119796878725120,118
2271,305,667090893657276420,112
2272,370,667073648344346624,107
2273,75,667070482143944705,13
2274,154,667065535570550784,40
2275,201,667062181243039745,47
2276,172,667044094246576128,44
2277,418,667012601033924608,197
2278,223,666996132027977728,80
2279,2335,666983947667116034,882
2280,742,666837028449972224,495
2281,193,666835007768551424,71
2282,234,666826780179869698,81
2283,467,666817836334096384,229
2284,213,666804364988780544,82
2285,684,666786068205871104,434
2286,350,666781792255496192,173
2287,316,666776908487630848,153
2288,215,666739327293083650,60
2289,388,666701168228331520,194
2290,169,666691418707132416,44
2291,1022,666649482315059201,564
2292,216,666644823164719104,73
2293,465,666454714377183233,191
2294,94,666447344410484738,18
2295,110,666437273139982337,42
2296,146,666435652385423360,45
2297,288,666430724426358785,172
2298,147,666428276349472768,71
2299,289,666421158376562688,95
2300,110,666418789513326592,40
2301,392,666411507551481857,283
2302,98,666407126856765440,31
2303,151,666396247373291520,72
2304,168,666373753744588802,76
2305,689,666362758909284353,495
2306,192,666353288456101888,63
2307,266,666345417576210432,128
2308,174,666337882303524864,81
2309,447,666293911632134144,306
2310,131,666287406224695296,57
2311,156,666273097616637952,69
2312,93,666268910803644416,32
2313,13142,666104133288665088,5729
2314,69,666102155909144576,11
2315,139,666099513787052032,57
2316,152,666094000022159362,65
2317,100,666082916733198337,41
2318,280,666073100786774016,140
2319,134,666071193221509120,52
2320,431,666063827256086533,188
2321,103,666058600524156928,49
2322,263,666057090499244032,118
2323,394,666055525042405380,211
2324,1081,666051853826850816,740
2325,119,666050758794694657,51
2326,93,666049248165822465,38
2327,259,666044226329800704,122
2328,107,666033412701032449,39
2329,117,666029285002620928,41
2330,2344,666020888022790149,443
